tic	at
TIRTZ	0.8740
TIRTZ	0.7540
TDW	3073.8040
TDW	3293.3570
TDW	3748.1160
TDW	4061.6180
TDW	4168.0550
TDW	4885.8290
SIX	3030.8450
SIX	2907.6520
SIX	2733.2530
SIX	2648.1780
SIX	3056.3910
SIX	2607.8140
GURU
GURU
TKR	4536.0500
TKR	4006.8930
TKR	4180.4000
TKR	4352.1000
TKR	4244.7000
TKR	4477.9000
TOD	114.2400
TOD	133.2960
TOF	5.0790
TOF	5.4000
TOF	5.7910
TOF	5.4210
TOF	4.6900
TOF	4.2060
FE3	1607.5100
FE3	1983.2780
FE3	1614.3060
FE3	1622.5130
FE3	1633.9530
FE3	1470.3940
TR	812.0920
TR	838.2470
TR	860.3830
TR	857.8560
TR	846.7370
TR	888.4090
TMK	13529.0500
TMK	13529.0500
TMK	16023.7590
TMK	16023.7590
TMK	16159.7620
TMK	16159.7620
TMK	17156.3910
TMK	17156.3910
TMK	18776.9100
TMK	18776.9100
TMK	18191.7440
TMK	18191.7440
TRGL	207.1560
TRGL	97.1550
TRGL	100.2990
TTC	932.2600
TTC	872.6820
TTC	885.6220
TTC	870.6630
TTC	935.1990
TTC	1002.7480
TTLO	3.0260
TTLO	4.1600
TTLO	6.1220
TTLO	5.2660
TTLO	6.7400
TTLO	7.3120
TOSYY	55645.1530
TOSYY	58614.7630
TOSYY	64999.0210
TOSYY	69545.5160
TOSYY	64854.8430
TOSYY	60610.0500
TPRP	133.3730
TPRP	125.5390
TPRP	122.6460
TPRP	159.5290
TSS	1550.2520
TSS	1710.9540
TSS	1952.2610
TSS	1858.3920
TSS	2023.8380
TSS	3686.5680
1231B	8411.0000
1231B	8577.0000
1231B	8832.0000
1231B	8842.0000
1231B	8921.0000
1231B	7549.0000
IWAT	12.5230
IWAT	16.0650
TNLX	50.8470
TNLX	37.8830
TNLX	33.4420
TNLX	27.4590
TNLX	22.0820
TNLX	18.5050
TRP	39414.0000
TRP	43841.0000
TRP	46589.0000
TRP	48995.0000
TRP	48333.0000
TRP	53898.0000
USOO	51.0040
USOO	41.8920
USOO	43.9850
E1	5519.7160
E1	5421.7830
E1	5699.8890
E1	6076.2830
E1	6410.8150
E1	6924.5770
TRNS	29.3910
TRNS	35.7130
TRNS	41.3600
TRNS	44.9770
TRNS	55.0470
TRNS	53.8740
TRNT	8.3890
TRNT	7.5210
TRNT	5.2640
BZC	76.7050
BZC	76.1080
BZC	78.1480
BZC	79.8510
BZC	73.4130
BZC	79.7930
TRCO
TRCO
TRCO	5466.7550
TRCO	5884.4280
TRCO	6351.0360
TRCO	11476.0090
ELXS	33.9750
ELXS	31.8640
ELXS	29.4570
ELXS	32.3970
TMED	7.7250
TMED	6.9000
TMED	7.5630
TMED	5.7170
TMED	4.3330
TMED	4.7010
TRN	4915.8000
TRN	4656.4000
TRN	5760.0000
TRN	6121.0000
TRN	6669.9000
TRN	7313.4000
TRT	34.7590
TRT	27.9470
TRT	41.7240
TRT	36.3560
TRT	38.0500
TRT	36.0440
UNS	3509.5670
UNS	3601.2420
UNS	3779.3230
UNS	3985.2310
UNS	4140.4290
UNS	4273.0690
AVST	71.3120
AVST	110.2560
VNRX
VNRX	2.2450
VNRX	2.2170
VNRX	2.0710
TWIN	304.6280
TWIN	285.5650
TWIN	259.0560
TWIN	309.1200
TWIN	303.8320
TWIN	285.4580
0120A	3.2650
0120A	3.3930
0120A	4.5590
0120A	4.0580
0120A	4.5530
TYC	28804.0000
TYC	25553.0000
TYC	27128.0000
TYC	26777.0000
TYC	12365.0000
TYC	12176.0000
TYL	251.7610
TYL	270.6700
TYL	264.0320
TYL	295.3910
TYL	338.3150
TYL	444.4880
BTGI	0.0000
BTGI	10.4260
BTGI	10.4220
BTGI	5.6580
BTGI	3.7160
BTGI	0.6590
TSN	10850.0000
TSN	10595.0000
TSN	10752.0000
TSN	11071.0000
TSN	11896.0000
TSN	12177.0000
UAL	19461.0000
UAL	18684.0000
UAL	39598.0000
UAL	37988.0000
UAL	37628.0000
UAL	36812.0000
UGI	5685.0000
UGI	6042.6000
UGI	6374.3000
UGI	6663.3000
UGI	9709.7000
UGI	10008.8000
URS	7001.1520
URS	6904.4160
URS	7351.3550
URS	6862.6000
URS	9261.0000
URS	8718.0000
USG	4719.0000
USG	4097.0000
USG	4087.0000
USG	3719.0000
USG	3723.0000
USG	4121.0000
8116B
MDIZQ	23.9750
MDIZQ	10.0060
UNAM	184.6030
UNAM	170.1090
UNAM	157.6750
UNAM	150.3750
UNAM	140.0080
UNAM	132.8530
UFI	591.5310
UFI	476.9320
UFI	504.4650
UFI	537.3760
UFI	482.2330
UFI	455.4660
UNF	981.6670
UNF	1008.7850
UNF	1092.2950
UNF	1141.5200
UNF	1240.5340
UNF	1373.4250
UL	18998.0430
UL	20119.2620
UL	22703.2590
UL	26750.5960
UL	26419.5280
UL	27209.6400
UN	31308.0070
UN	32932.0700
UN	31921.2330
UN	34886.7220
UN	34454.9600
UN	35502.7230
UNUL.CM	50306.0500
UNUL.CM	53051.3310
UNUL.CM	54624.4920
UNUL.CM	61637.3180
UNUL.CM	60874.4880
UNUL.CM	62712.3630
DOW2	9178.0000
DOW2	8848.0000
DOW2	8824.0000
DOW2	7705.0000
DOW2	6838.0000
DOW2	6549.0000
AEE	22657.0000
AEE	23790.0000
AEE	23515.0000
AEE	23645.0000
AEE	21835.0000
AEE	21042.0000
SE2	4865.0000
SE2	5446.0000
SE2	5579.9780
SE2	5748.4260
SE2	5807.3910
SE2	5993.2310
DUK7	1102.2030
DUK7	1159.0280
DUK7	1210.1350
DUK7	1141.5950
DUK7	1173.0310
DUK7	1165.7460
BNPC
UNP	39722.0000
UNP	42410.0000
UNP	43088.0000
UNP	45096.0000
UNP	47153.0000
UNP	49731.0000
GFOO
GFOO	1.3410
GFOO	1.1960
UNT	2581.8660
UNT	2228.3990
UNT	2669.2400
UNT	3256.7200
UNT	3761.1200
UNT	4022.3900
CQB	1990.9610
CQB	2044.8260
CQB	2067.1460
CQB	1937.9590
CQB	1697.7620
CQB	1659.1380
UDR	5144.2950
UDR	5144.2950
UDR	5132.6170
UDR	5132.6170
UDR	5529.5400
UDR	5529.5400
UDR	6721.3540
UDR	6721.3540
UDR	6888.5090
UDR	6888.5090
UDR	6807.7220
UDR	6807.7220
UG	17.2840
UG	18.7160
UG	14.0750
UG	15.2560
UG	13.8590
UG	15.6510
UNH	55815.0000
UNH	55815.0000
UNH	59045.0000
UNH	59045.0000
UNH	63063.0000
UNH	63063.0000
UNH	67889.0000
UNH	67889.0000
UNH	80885.0000
UNH	80885.0000
UNH	81882.0000
UNH	81882.0000
UIL	2083.1860
UIL	2221.7600
UIL	4455.4330
UIL	4744.6090
UIL	4960.0980
UIL	5144.2200
UMBF	10976.5960
UMBF	10976.5960
UMBF	11663.3550
UMBF	11663.3550
UMBF	12404.9320
UMBF	12404.9320
UMBF	13541.3980
UMBF	13541.3980
UMBF	14927.1960
UMBF	14927.1960
UMBF	16911.8520
UMBF	16911.8520
UMH	137.9390
UMH	137.9390
UMH	147.9720
UMH	147.9720
UMH	188.7810
UMH	188.7810
UMH	223.9450
UMH	223.9450
UMH	300.2810
UMH	300.2810
UMH	407.9800
UMH	407.9800
UPS	31879.0000
UPS	31883.0000
UPS	33597.0000
UPS	34701.0000
UPS	38863.0000
UPS	36212.0000
UAMY	3.2710
UAMY	4.0180
UAMY	5.8630
UAMY	8.9940
UAMY	14.4430
UAMY	14.8910
USEG	142.6310
USEG	142.6310
USEG	146.7230
USEG	146.7230
USEG	156.0160
USEG	156.0160
USEG	162.4390
USEG	162.4390
USEG	140.8270
USEG	140.8270
USEG	126.8010
USEG	126.8010
ESND	1881.5160
ESND	1808.5160
ESND	1908.6630
ESND	1994.8820
ESND	2075.2040
ESND	2116.1940
COWP	3.2970
COWP	3.1750
COWP	3.7310
COWP	3.1690
UTX	56469.0000
UTX	55762.0000
UTX	58493.0000
UTX	61452.0000
UTX	89409.0000
UTX	90594.0000
S	58252.0000
S	55424.0000
S	51654.0000
S	49383.0000
S	51570.0000
S	86095.0000
SGMS	2183.2320
SGMS	2291.7920
SGMS	2151.5380
SGMS	2161.9010
SGMS	2186.9080
SGMS	4241.9000
DLOV	16.1370
DLOV	12.8910
DLOV	12.3610
DLOV	12.3610
DLOV	11.3730
DLOV	11.4150
UTL	735.2000
UTL	725.2000
UTL	759.6000
UTL	800.2000
UTL	886.6000
UTL	920.6000
SXT	1525.4370
SXT	1591.6910
SXT	1599.2680
SXT	1654.1640
SXT	1776.6430
SXT	1870.7340
UVV	2138.1760
UVV	2371.0400
UVV	2227.8670
UVV	2266.9190
UVV	2306.1550
UVV	2270.9070
UUU	27.7780
UUU	28.6710
UUU	28.4840
UUU	27.5660
UUU	26.4100
UUU	23.3450
UHS	3742.4620
UHS	3964.4630
UHS	7527.9360
UHS	7665.2450
UHS	8200.8430
UHS	8311.7230
CTTC	3.1110
CTTC	1.4010
CTTC	4.9500
CTTC	5.1450
CTTC	4.7710
CTTC	4.5660
UTMD	38.8210
UTMD	41.7540
UTMD	41.2380
UTMD	76.3890
UTMD	76.9350
UTMD	80.7110
VFC	6433.8680
VFC	6470.6570
VFC	6457.5560
VFC	9313.1260
VFC	9633.0210
VFC	10315.4430
VSEC	275.9660
VSEC	253.9900
VSEC	288.4260
VSEC	454.5120
VSEC	410.2110
VSEC	380.5290
SWHI.	7.0820
SWHI.	3.7040
SWHI.	3.8530
VMI	1326.2880
VMI	1302.1690
VMI	2090.7430
VMI	2306.0760
VMI	2568.5510
VMI	2776.4940
VAL	3520.0420
VAL	3511.0240
VAL	3867.9360
VAL	3500.1510
VAL	3626.8360
VAL	4025.5090
VALU	117.5550
VALU	117.5550
VALU	59.9850
VALU	59.9850
VALU	87.8030
VALU	87.8030
VALU	84.3690
VALU	84.3690
VALU	84.3410
VALU	84.3410
VALU	86.8750
VALU	86.8750
VAR	1975.5120
VAR	2308.2480
VAR	2323.9520
VAR	2498.7610
VAR	2878.7260
VAR	3468.4740
VECO	429.5410
VECO	605.3720
VECO	1148.0340
VECO	936.0630
VECO	937.3040
VECO	947.9690
VELCF	372.7700
7621B
AXYS	247.0340
MNHN	465.3870
MNHN	465.3870
MNHN	503.9350
MNHN	503.9350
VII	46.9640
VII	47.3160
VII	44.0160
VII	33.1910
VII	31.3350
VII	30.3060
VIDE	64.2080
VIDE	67.6030
VIDE	63.4700
VIDE	51.6030
VIDE	52.2930
VIDE	27.4800
CUSI	41.9480
VLGEA	304.0450
VLGEA	338.8100
VLGEA	357.1290
VLGEA	386.1900
VLGEA	409.5380
VLGEA	427.4120
VIRC	118.0750
VIRC	118.1000
VIRC	100.5880
VIRC	94.2250
VIRC	82.1630
VIRC	83.3440
D1	18802.0000
D1	20118.0000
D1	22262.0000
D1	23544.0000
D1	24811.0000
D1	26961.0000
VSH	2815.9600
VSH	2719.5460
VSH	2966.0930
VSH	2993.7300
VSH	3016.2770
VSH	3237.1390
VISI	925.7790
VISI	658.3430
VISI	599.1240
VISI	579.4790
VISI	557.5720
VISI	500.3120
VLVLY	47279.2940
VLVLY	46449.8410
VLVLY	47062.6450
VLVLY	51390.6630
VLVLY	52054.8910
VLVLY	53666.5420
VNO	21418.2100
VNO	21418.2100
VNO	20185.4720
VNO	20185.4720
VNO	20517.4710
VNO	20517.4710
VNO	20446.4870
VNO	20446.4870
VNO	21965.9750
VNO	21965.9750
VNO	20097.2240
VNO	20097.2240
VMC	8914.1690
VMC	8532.9500
VMC	8337.8910
VMC	8229.3140
VMC	8126.5990
VMC	8259.1430
WDFC	270.6730
WDFC	262.6170
WDFC	289.1080
WDFC	279.7770
WDFC	300.8700
WDFC	323.0640
FTO	2018.4690
FTO	2147.8950
FTO	2168.7640
WJXFF	528.7300
WJXFF	448.2070
WJXFF	515.3380
WJXFF	589.9260
WJXFF	671.8620
WJXFF	676.9530
WMT	163429.0000
WMT	170706.0000
WMT	180663.0000
WMT	193406.0000
WMT	203105.0000
WMT	204751.0000
WBA	22410.0000
WBA	25142.0000
WBA	26275.0000
WBA	27454.0000
WBA	33462.0000
WBA	35481.0000
XBTCQ
XBTCQ	5.3570
XBTCQ	87.4130
COVR	11.0390
COVR	14.9990
COVR	19.5130
COVR	20.4580
COVR	20.7670
COVR	18.7240
ALTV	55.2670
ALTV	56.5660
ALTV	53.0750
ALTV	57.9160
ALTV	43.4450
ALTV	37.2630
WGL	3243.5430
WGL	3349.8900
WGL	3643.8940
WGL	3809.0340
WGL	4110.9470
WGL	4260.0600
GHC	5158.4340
GHC	5186.2060
GHC	5158.3670
GHC	5016.9860
GHC	5105.0690
GHC	5811.0460
WRE	2111.3910
WRE	2111.3910
WRE	2045.2250
WRE	2045.2250
WRE	2167.8810
WRE	2167.8810
WRE	2120.7580
WRE	2120.7580
WRE	2124.3760
WRE	2124.3760
WRE	1975.4930
WRE	1975.4930
WSCI	18.6470
WSCI	18.5040
WSCI	16.9860
WSCI	18.1570
WSCI	23.0740
WSCI	28.6190
AVA	3630.7470
AVA	3606.9590
AVA	3940.0950
AVA	4214.5310
AVA	4313.1790
AVA	4361.9230
ZRBA	23.0480
ZRBA	19.3870
WSO	716.0610
WSO	1160.6130
WSO	1237.2270
WSO	1268.1480
WSO	1682.0550
WSO	1669.5310
WPP	710.8500
WPP	655.1010
WPP	677.6090
WPP	678.8300
WPP	700.7150
WPP	481.5630
WRI	5114.6990
WRI	5114.6990
WRI	4890.3850
WRI	4890.3850
WRI	4807.8550
WRI	4807.8550
WRI	4588.2260
WRI	4588.2260
WRI	4184.7840
WRI	4184.7840
WRI	4223.9290
WRI	4223.9290
WMK	848.2140
WMK	916.5150
WMK	992.0810
WMK	1029.0040
WMK	1090.4400
WMK	1148.2420
WGA	25.8480
WGA	24.3050
WGA	18.9490
WGA	22.3920
WGA	28.3150
WGA	26.7140
WSC	3050.6950
WSC	3401.4260
WSC	3791.9440
GBR	24.0580
GBR	25.1210
GBR	24.0670
GBR	13.4500
GBR	12.4840
GBR	13.3080
WST	1168.7000
WST	1271.0000
WST	1294.3000
WST	1399.1000
WST	1564.0000
WST	1671.6000
AEP14	1159.0220
AEP14	1200.7750
AEP14	1132.3570
AEP14	1172.4660
AEP14	1211.7660
AEP14	1264.9140
WDC	4875.0000
WDC	5291.0000
WDC	7328.0000
WDC	8118.0000
WDC	14206.0000
WDC	14036.0000
NU3	1048.4890
NU3	1101.8000
NU3	1199.5590
NU3	1502.8930
NU3	1723.0690
NU3	1792.8200
CHJI	23.3790
CHJI	18.4370
CHJI	19.3970
CHJI	20.6040
CHJI	23.3330
CHJI	23.1880
WLB	812.9670
WLB	772.7280
WLB	750.3060
WLB	759.1720
WLB	936.1150
WLB	946.6850
WNGRF	19664.0000
WNGRF	20143.0000
WNGRF	20854.0000
WNGRF	21323.0000
WNGRF	21804.0000
WNGRF	24622.0000
MWV	8455.0000
MWV	9021.0000
MWV	8814.0000
MWV	8763.0000
MWV	8908.0000
MWV	10285.0000
WWON	205.0880
WWON	307.3180
WWON	288.2740
WEYS	190.6400
WEYS	207.1530
WEYS	223.4350
WEYS	273.5080
WEYS	285.3210
WEYS	267.5330
WY	16735.0000
WY	15250.0000
WY	13429.0000
WY	12598.0000
WY	12592.0000
WY	14498.0000
HNH	399.4840
HNH	353.8410
HNH	353.5480
HNH	493.1900
HNH	512.3610
HNH	509.7230
WHR	13532.0000
WHR	15094.0000
WHR	15584.0000
WHR	15181.0000
WHR	15396.0000
WHR	15544.0000
WTNY	12380.5010
WTNY	12380.5010
WTNY	11892.1410
WTNY	11892.1410
WTNY	11798.7790
WTNY	11798.7790
JW.A	2223.7080
JW.A	2316.2020
JW.A	2430.1410
JW.A	2532.9460
JW.A	2806.3750
JW.A	3077.3650
WMB	26006.0000
WMB	25280.0000
WMB	24972.0000
WMB	16502.0000
WMB	24327.0000
WMB	27142.0000
WMS.1	772.7000
WMS.1	856.0000
WMS.1	1007.0000
WMS.1	1046.3000
WMS.1	1154.1000
WMS.1	1224.6000
WSM	1935.4640
WSM	2079.1690
WSM	2131.7620
WSM	2060.8380
WSM	2187.6790
WSM	2336.7340
WL	12318.9000
WL	12318.9000
WL	11097.1000
WL	11097.1000
WL	10932.6000
WL	10932.6000
WLSE	43.3430
WLSE	32.4800
WLSE	30.2480
WINN	1775.5210
WINN	1815.0490
WINN	1838.0670
WINN	1799.7900
WGO	305.4550
WGO	220.4660
WGO	227.3570
WGO	239.9270
WGO	286.0720
WGO	309.1450
JAX	105.5690
JAX	92.1410
JAX	90.9510
JAX	91.7300
JAX
JAX	151.1010
WEC	12617.8000
WEC	12697.9000
WEC	13059.8000
WEC	13862.1000
WEC	14285.0000
WEC	14769.4000
LNT	8201.5000
LNT	9036.0000
LNT	9282.9000
LNT	9687.9000
LNT	10785.5000
LNT	11112.4000
WEC3	14272.5000
WEC3	11847.9000
WEC3	9816.8000
WEC3	9983.2000
WEC3	10327.4000
WEC3	11243.5000
WWW	664.7800
WWW	707.9330
WWW	786.5750
WWW	851.6520
WWW	2614.4340
WWW	2622.2000
WWD	927.0170
WWD	1696.4220
WWD	1663.2330
WWD	1781.4340
WWD	1859.9640
WWD	2205.6840
FL	2877.0000
FL	2816.0000
FL	2896.0000
FL	3050.0000
FL	3367.0000
FL	3487.0000
WOR	1363.8290
WOR	1520.3470
WOR	1667.2490
WOR	1877.7970
WOR	1950.8570
WOR	2296.3810
XRX1	1090.0000
XRX1	1113.0000
IFABF
IFABF
IFABF	8.4540
IFABF	9.1550
XRX	22447.0000
XRX	24032.0000
XRX	30600.0000
XRX	30116.0000
XRX	30015.0000
XRX	29036.0000
KEG	2016.9230
KEG	1664.4100
KEG	1892.9360
KEG	2599.1200
KEG	2761.5880
KEG	2587.4700
YRCW	3966.1130
YRCW	3032.0740
YRCW	2592.9330
YRCW	2485.8400
YRCW	2225.5000
YRCW	2064.9000
YORW	240.4420
YORW	248.8370
YORW	259.9310
YORW	274.2190
YORW	282.4900
YORW	282.5290
SLCM	5.8680
ZLC	1422.6220
ZLC	1230.9720
ZLC	1160.3810
ZLC	1189.8990
ZLC	1171.0380
ZLC	1187.2550
HRG	164.0320
HRG	152.8830
HRG	483.9340
HRG	23579.5540
HRG	25200.4910
HRG	27908.8000
TJX	6178.2420
TJX	7463.9770
TJX	7971.7630
TJX	8281.6050
TJX	9511.8550
TJX	10201.0220
ZGCO	133.1710
ZGCO	208.2300
ZGCO	111.8830
ZGCO	89.7450
ZGCO	87.7370
ZGCO	104.3930
ZION	55092.7910
ZION	55092.7910
ZION	51123.0070
ZION	51123.0070
ZION	51034.8860
ZION	51034.8860
ZION	53149.1090
ZION	53149.1090
ZION	55511.9180
ZION	55511.9180
ZION	56031.1270
ZION	56031.1270
ZIGO	190.0080
ZIGO	124.0990
ZIGO	125.1650
ZIGO	159.6040
ZIGO	210.0210
ZIGO	218.2200
FLUX
FLUX	4.9660
FLUX	1.9760
FNCX
FNCX	0.0000
FNCX	0.0000
FNCX	6.4710
FNCX	20.9500
FNCX	16.7750
OSK	6081.5000
OSK	4768.0000
OSK	4708.6000
OSK	4826.9000
OSK	4947.8000
OSK	4765.7000
WTM	15895.8000
WTM	15895.8000
WTM	15443.2000
WTM	15443.2000
WTM	14534.1000
WTM	14534.1000
WTM	14064.0000
WTM	14064.0000
WTM	12895.4000
WTM	12895.4000
WTM	12144.3000
WTM	12144.3000
YYY
YYY
TSRE
TSRE	291.9100
TSRE	291.9100
TSRE	387.6360
TSRE	387.6360
CLDS
CLDS	0.0880
CLDS	0.0000
QLYS
QLYS
QLYS
QLYS	68.7890
QLYS	170.3180
QLYS	192.6030
PENX	310.3810
PENX	258.2450
PENX	208.4080
PENX	212.4140
PENX	236.1790
PENX	224.6180
SKFRY	7144.9790
SKFRY	7131.7730
SKFRY	8172.7370
SKFRY	8637.8520
SKFRY	9336.6010
SKFRY	11048.4950
SNDTF	2.7320
SNDTF	2.5390
SNDTF	2.0570
SNDTF	2.3220
SNDTF	3.2090

ALEX
ALEX
ALEX	1386.6000
ALEX	1437.3000
ALEX	2285.2000
SF	1558.1450
SF	1558.1450
SF	3167.3560
SF	3167.3560
SF	4213.1150
SF	4213.1150
SF	4951.9000
SF	4951.9000
SF	6966.1400
SF	6966.1400
SF	9008.8700
SF	9008.8700
PTOP
PTOP	0.5420
PTOP	0.1310
MCCHF	5.3780
MCCHF	7.6550
MCCHF	14.2010
MCCHF	12.1550
MCCHF	12.2880
MCCHF	4.5820
ECA	47247.0000
ECA	33827.0000
ECA	34020.0000
ECA	33918.0000
ECA	18700.0000
ECA	17648.0000
SRSC	3264.7000
SRSC	3404.8000
SRSC	2509.8000
SRSC	2834.4000
SRSC	2479.1000
SRSC	2392.3000
ALLP	0.1480
ALLP	0.0880
DW	311.3580
DW	288.0650
DW	306.7810
DW	351.0830
DW	373.8680
DW	453.1840
CASM	23.6850
CASM	18.2500
CASM	14.6970
CASM	22.8240
CASM	20.3940
CASM	18.1630
JKHY	1021.0440
JKHY	1050.7000
JKHY	1564.1460
JKHY	1505.7970
JKHY	1619.4920
JKHY	1629.1550
0419B	579.7670
GLCH	694.2710
GLCH	694.2710
GLCH	1216.1630
GLCH	1216.1630
GLCH	1657.9320
GLCH	1657.9320
GLCH	3303.5560
GLCH	3303.5560
GLCH	1229.6380
GLCH	1229.6380
GLCH	95.9640
GLCH	95.9640
ASB	24192.0670
ASB	24192.0670
ASB	22874.1420
ASB	22874.1420
ASB	21785.5960
ASB	21785.5960
ASB	21924.2170
ASB	21924.2170
ASB	23487.7350
ASB	23487.7350
ASB	24226.9200
ASB	24226.9200
NMIH	0.2100
NMIH	542.7680
NMIH	542.7680
NMIH	481.2190
NMIH	481.2190
BBT	152015.0000
BBT	152015.0000
BBT	165764.0000
BBT	165764.0000
BBT	157081.0000
BBT	157081.0000
BBT	174579.0000
BBT	174579.0000
BBT	183872.0000
BBT	183872.0000
BBT	183010.0000
BBT	183010.0000
VLY	14718.1290
VLY	14718.1290
VLY	14284.1530
VLY	14284.1530
VLY	14143.8260
VLY	14143.8260
VLY	14244.5070
VLY	14244.5070
VLY	16012.6460
VLY	16012.6460
VLY	16156.5410
VLY	16156.5410
ARKR	54.0100
ARKR	55.3360
ARKR	51.6310
ARKR	54.2610
ARKR	55.1640
ARKR	56.4580
BXG	1193.5070
BXG	1193.5070
BXG	1131.2650
BXG	1131.2650
BXG	1255.9320
BXG	1255.9320
BXG	1097.3730
BXG	1097.3730
BXG	1079.6420
BXG	1079.6420
6870B
PPCH
PPCH	0.0460
PPCH	0.0020
MYHI.1	0.8510
USMI
USMI
EMCD
EMCD
CJNK
CJNK
FMBI	8528.3410
FMBI	8528.3410
FMBI	7710.6720
FMBI	7710.6720
FMBI	8146.9730
FMBI	8146.9730
FMBI	7973.5940
FMBI	7973.5940
FMBI	8099.8390
FMBI	8099.8390
FMBI	8253.4070
FMBI	8253.4070
CWNM.1
CWNM.1	0.0010
CWNM.1	0.0200
AEPI	390.8400
AEPI	360.0700
AEPI	350.7960
AEPI	415.6690
AEPI	431.4430
AEPI	471.5630
PADR	0.0140
PADR	0.0000
DPAC	10.3870
DPAC	10.1860
DPAC	9.3860
NOVL	2269.3490
NOVL	1902.9080
NOVL	2225.9980
BLUD	451.3400
BLUD	519.8340
BLUD	633.1270
HZNM
HZNM	0.0000
HZNM	0.0000
ATG	1421.7090
ATG	1511.1500
NGVC
NGVC	60.2720
NGVC	78.9150
NGVC	125.6620
NGVC	159.9030
APC	48923.0000
APC	50123.0000
APC	51559.0000
APC	51779.0000
APC	52589.0000
APC	55781.0000
NE	7102.3310
NE	8396.8960
NE	11221.3210
NE	13495.1590
NE	14607.7740
NE	16217.9570
ACUR	42.9610
ACUR	31.9170
ACUR	25.4930
ACUR	37.1730
ACUR	29.0540
ACUR	28.6300
CAW	39.3460
CAW	39.7890
CAW	36.5560
CAW	34.9050
CAW	35.2710
CAW	26.3460
TUES	341.7760
TUES	319.2410
TUES	350.5360
TUES	379.1560
TUES	397.1670
TUES	321.8800
MLF.UN	49.5760
MLF.UN	109.7240
BHY.UN
BHY.UN
TOF.UN	34.3060
TOF.UN	68.2110
ELA.UN
ELA.UN
RMCF	16.8410
RMCF	18.9200
RMCF	21.4390
RMCF	24.1630
RMCF	23.8340
RMCF	37.4660
UCIA	37.5390
UCIA	45.9170
UCIA	47.0520
EMLP
EMLP
HREIF	26.9650
HREIF	77.3840
HREIF	267.8430
HREIF	695.0340
TTY.UN	83.1660
TTY.UN	94.5370
RWFC
RWFC	25.5870
RWFC	24.2640
MEIL
MEIL	3.7660
MEIL	8.2460
MEIL	10.6890
MEIL	10.8660
ARPI	349.4270
ARPI	894.2020
I
I
I
I	17356.6130
I	17265.8460
I	16589.6700
EUFX
EUFX
INXB	0.0630
INXB	46.4090
MJTV
MJTV	0.1750
MJTV	0.1340
SDOG
SDOG
SIHXF
SIHXF	25.2730
SIHXF	24.1480
TMR	304.5750
TMR	183.1300
CAV.2	80.7950
EMC	23874.5750
EMC	26812.0030
EMC	30833.2840
EMC	34268.1790
EMC	38068.6850
EMC	45849.0000
ALRN	6.2840
ALRN	5.6560
ALRN	5.1240
ALRN	4.4890
BYI	995.1240
BYI	880.8820
BYI	913.1760
BYI	927.3940
BYI	970.4670
BYI	979.2650
LAND	29.0340
LAND	32.7680
LAND	40.5010
LAND	93.6730
ALTX	4.3170
ALTX	3.9840
ALTX	3.6180
ALTX	3.3510
ALTX	3.0920
ALTX	3.0030
MTOX	73.5260
MTOX	76.1170
MTOX	75.4570
MTOX	76.8540
DGSE	31.3440
DGSE	31.6560
DGSE	30.2600
DGSE	27.6480
DGSE	26.1150
DGSE	24.9040
ADVBQ	3585.0450
ADVBQ	3585.0450
MRTI	81.5650
MRTI	99.6210
MRTI	141.1830
MRTI	169.6770
BIG	1432.4580
BIG	1669.4930
BIG	1619.5990
BIG	1641.3100
BIG	1753.6260
BIG	1739.5990
MS	658812.0000
MS	658812.0000
MS	771462.0000
MS	771462.0000
MS	807698.0000
MS	807698.0000
MS	749898.0000
MS	749898.0000
MS	780960.0000
MS	780960.0000
MS	832702.0000
MS	832702.0000
JAVA	14340.0000
JAVA	11232.0000
TROW	2819.4000
TROW	2819.4000
TROW	3210.3000
TROW	3210.3000
TROW	3642.0000
TROW	3642.0000
TROW	3770.3000
TROW	3770.3000
TROW	4202.8000
TROW	4202.8000
TROW	5033.1000
TROW	5033.1000
NNN	2649.3620
NNN	2649.3620
NNN	2590.9620
NNN	2590.9620
NNN	2713.5750
NNN	2713.5750
NNN	3434.4290
NNN	3434.4290
NNN	3988.0260
NNN	3988.0260
NNN	4454.5230
NNN	4454.5230
MSFT	72793.0000
MSFT	77888.0000
MSFT	86113.0000
MSFT	108704.0000
MSFT	121271.0000
MSFT	142431.0000
ORCL	47416.0000
ORCL	61578.0000
ORCL	73535.0000
ORCL	78327.0000
ORCL	81812.0000
ORCL	90344.0000
0139A	15778.0000
0139A	13980.0000
0139A	12968.0000
0139A	12550.0000
0139A	10018.0000
0139A	9779.0000
COTY
COTY
COTY
COTY	6813.9000
COTY	6183.4000
COTY	6470.0000
3ADIE
TECD	5023.7540
TECD	5902.0870
TECD	6488.2920
TECD	5785.4180
TECD	6830.9600
TECD	7169.6660
OSIP	1093.0590
OSIP	1185.3720
RGEN	73.7550
RGEN	71.4200
RGEN	72.2940
RGEN	76.0570
RGEN	97.0100
RGEN	118.6450
XRIT	544.4540
XRIT	472.7150
XRIT	439.0950
XRIT	463.1280
DMCD	5.6550
CFWFF	691.7720
CFWFF	840.8900
CFWFF	1115.5360
CFWFF	1405.1210
CFWFF	1524.8210
CFWFF	1869.9310
DSS.1	8.0570
DSS.1	6.7150
DSS.1	14.9480
DSS.1	12.8220
DSS.1	14.2500
DTV	16539.0000
